claim_id,value,source,status,notes
proj_guard_trajectory_count,7168.0,effectbench_omega/outputs/main_mc_postfix_all_local/kernel/certificates.parquet,computed,
proj_guard_raw_success,1.0,effectbench_omega/outputs/main_mc_postfix_all_local/kernel/certificates.parquet,computed,
proj_guard_strict_excess_rate,0.07435825892857142,effectbench_omega/outputs/main_mc_postfix_all_local/kernel/certificates.parquet,computed,
proj_guard_kernel_success,0.9256417410714286,effectbench_omega/outputs/main_mc_postfix_all_local/kernel/certificates.parquet,computed,
base_raw_minus_kernel_success_gap,0.5700334821428572,effectbench_omega/outputs/main_mc_postfix_all_local/kernel/certificates.parquet,computed,
base_strict_minus_proj_guard_strict,0.4956752232142857,effectbench_omega/outputs/main_mc_postfix_all_local/kernel/certificates.parquet,computed,
proj_guard_strict_minus_effectguard_strict,0.0004185267857142877,effectbench_omega/outputs/main_mc_postfix_all_local/kernel/certificates.parquet,computed,"Tiny difference; use as tie/near-tie evidence, not a strong superiority claim."
effectguard_kernel_minus_base_kernel,0.49609375000000006,effectbench_omega/outputs/main_mc_postfix_all_local/kernel/certificates.parquet,computed,
effectguard_raw_minus_base_raw,0.0,effectbench_omega/outputs/main_mc_postfix_all_local/kernel/certificates.parquet,computed,
projection_final_state_accepted_success_rate,1.0,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_final_state_residual_strict_rate,0.2394438244047619,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_final_state_false_denial,0.0,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_core_dfa_accepted_success_rate,1.0,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_core_dfa_residual_strict_rate,0.2394438244047619,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_core_dfa_false_denial,0.0,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_miniscope_permission_accepted_success_rate,0.9662388392857144,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_miniscope_permission_residual_strict_rate,0.2128693810761382,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_miniscope_permission_false_denial,0.0337611607142857,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_contract_menu_cmtf_accepted_success_rate,0.9492652529761904,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_contract_menu_cmtf_residual_strict_rate,0.2168226130407093,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_contract_menu_cmtf_false_denial,0.0507347470238095,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_revisability_accepted_success_rate,0.9662388392857144,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_revisability_residual_strict_rate,0.2128693810761382,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_revisability_false_denial,0.0337611607142857,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_modernstack_projection_accepted_success_rate,0.9271298363095238,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_modernstack_projection_residual_strict_rate,0.2187891859356974,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_modernstack_projection_false_denial,0.0728701636904761,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_kernel_full_accepted_success_rate,0.7605561755952381,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_kernel_full_residual_strict_rate,0.0,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
projection_kernel_full_false_denial,0.2394438244047619,effectbench_omega/tables/projection_loss_main_mc_postfix_all_local.csv,computed,
local_request_count,21504.0,effectbench_omega/outputs/main_mc_postfix_all_local/api_logs.jsonl,computed,
local_total_cost_usd,0.0,effectbench_omega/outputs/main_mc_postfix_all_local/api_logs.jsonl,computed,
unpriced_bedrock_request_count,0.0,effectbench_omega/outputs/main_mc_postfix_all_local/api_logs.jsonl,computed,
