trace_id,bundle,verdict
d02bba7edfc15380,effectbench_omega/witness_bundles/main_mc_postfix_all_local/d02bba7edfc15380.json,minimal
75787c509aa04d0f,effectbench_omega/witness_bundles/main_mc_postfix_all_local/75787c509aa04d0f.json,minimal
58b95bf842f528c8,effectbench_omega/witness_bundles/main_mc_postfix_all_local/58b95bf842f528c8.json,minimal
b92bdd7a6318fb58,effectbench_omega/witness_bundles/main_mc_postfix_all_local/b92bdd7a6318fb58.json,minimal
f42f710e5148c468,effectbench_omega/witness_bundles/main_mc_postfix_all_local/f42f710e5148c468.json,minimal
42f01956cf6bc893,effectbench_omega/witness_bundles/main_mc_postfix_all_local/42f01956cf6bc893.json,minimal
3096168147a28e80,effectbench_omega/witness_bundles/main_mc_postfix_all_local/3096168147a28e80.json,minimal
9b00b5c70328fb8e,effectbench_omega/witness_bundles/main_mc_postfix_all_local/9b00b5c70328fb8e.json,minimal
ceb3352eb66d5e47,effectbench_omega/witness_bundles/main_mc_postfix_all_local/ceb3352eb66d5e47.json,minimal
c1fde656e3599d28,effectbench_omega/witness_bundles/main_mc_postfix_all_local/c1fde656e3599d28.json,minimal
9d565f1ac5b701ae,effectbench_omega/witness_bundles/main_mc_postfix_all_local/9d565f1ac5b701ae.json,minimal
0cb042c00eb7241e,effectbench_omega/witness_bundles/main_mc_postfix_all_local/0cb042c00eb7241e.json,minimal
dcbed74601fe6f5c,effectbench_omega/witness_bundles/main_mc_postfix_all_local/dcbed74601fe6f5c.json,minimal
e7f9389a14c123ba,effectbench_omega/witness_bundles/main_mc_postfix_all_local/e7f9389a14c123ba.json,minimal
28e2af02f1b596b8,effectbench_omega/witness_bundles/main_mc_postfix_all_local/28e2af02f1b596b8.json,minimal
9a160e9aac6c0b4b,effectbench_omega/witness_bundles/main_mc_postfix_all_local/9a160e9aac6c0b4b.json,minimal
24354fa5db605575,effectbench_omega/witness_bundles/main_mc_postfix_all_local/24354fa5db605575.json,minimal
04384b0e79be423a,effectbench_omega/witness_bundles/main_mc_postfix_all_local/04384b0e79be423a.json,minimal
0f54256630e4f091,effectbench_omega/witness_bundles/main_mc_postfix_all_local/0f54256630e4f091.json,minimal
18d2302afc3be922,effectbench_omega/witness_bundles/main_mc_postfix_all_local/18d2302afc3be922.json,minimal
0d24edda1789ee19,effectbench_omega/witness_bundles/main_mc_postfix_all_local/0d24edda1789ee19.json,minimal
0f0302be3f6801a6,effectbench_omega/witness_bundles/main_mc_postfix_all_local/0f0302be3f6801a6.json,minimal
06d5badc64d35bb6,effectbench_omega/witness_bundles/main_mc_postfix_all_local/06d5badc64d35bb6.json,minimal
e31dad49ed7230cf,effectbench_omega/witness_bundles/main_mc_postfix_all_local/e31dad49ed7230cf.json,minimal
1542b9bcdb269df9,effectbench_omega/witness_bundles/main_mc_postfix_all_local/1542b9bcdb269df9.json,minimal
875b0fe8de47c5c5,effectbench_omega/witness_bundles/main_mc_postfix_all_local/875b0fe8de47c5c5.json,minimal
6d83c335e77de20d,effectbench_omega/witness_bundles/main_mc_postfix_all_local/6d83c335e77de20d.json,minimal
062334f08977df2f,effectbench_omega/witness_bundles/main_mc_postfix_all_local/062334f08977df2f.json,minimal
270f29891133597c,effectbench_omega/witness_bundles/main_mc_postfix_all_local/270f29891133597c.json,minimal
25d6e7d875c95dbb,effectbench_omega/witness_bundles/main_mc_postfix_all_local/25d6e7d875c95dbb.json,minimal
bbe1f6c29bb18cc4,effectbench_omega/witness_bundles/main_mc_postfix_all_local/bbe1f6c29bb18cc4.json,minimal
c9de2aa4fb941f8c,effectbench_omega/witness_bundles/main_mc_postfix_all_local/c9de2aa4fb941f8c.json,minimal
4b9a98bc39c8b5b4,effectbench_omega/witness_bundles/main_mc_postfix_all_local/4b9a98bc39c8b5b4.json,minimal
9a0c9217fc66c823,effectbench_omega/witness_bundles/main_mc_postfix_all_local/9a0c9217fc66c823.json,minimal
439bd99f112573d9,effectbench_omega/witness_bundles/main_mc_postfix_all_local/439bd99f112573d9.json,minimal
f09a12827d8667a6,effectbench_omega/witness_bundles/main_mc_postfix_all_local/f09a12827d8667a6.json,minimal
66c9276df8b81fbb,effectbench_omega/witness_bundles/main_mc_postfix_all_local/66c9276df8b81fbb.json,minimal
95118a1529b2b145,effectbench_omega/witness_bundles/main_mc_postfix_all_local/95118a1529b2b145.json,minimal
96681098e4fc4874,effectbench_omega/witness_bundles/main_mc_postfix_all_local/96681098e4fc4874.json,minimal
3d43efc5e556a539,effectbench_omega/witness_bundles/main_mc_postfix_all_local/3d43efc5e556a539.json,minimal
4a02ed61431925b9,effectbench_omega/witness_bundles/main_mc_postfix_all_local/4a02ed61431925b9.json,minimal
8874ff7736863e08,effectbench_omega/witness_bundles/main_mc_postfix_all_local/8874ff7736863e08.json,minimal
983be0bf21272840,effectbench_omega/witness_bundles/main_mc_postfix_all_local/983be0bf21272840.json,minimal
e11d08e72ce15d6d,effectbench_omega/witness_bundles/main_mc_postfix_all_local/e11d08e72ce15d6d.json,minimal
485d1f4eda14f057,effectbench_omega/witness_bundles/main_mc_postfix_all_local/485d1f4eda14f057.json,minimal
899d8d3c8b1d32ea,effectbench_omega/witness_bundles/main_mc_postfix_all_local/899d8d3c8b1d32ea.json,minimal
d6d9d75bb4fec85b,effectbench_omega/witness_bundles/main_mc_postfix_all_local/d6d9d75bb4fec85b.json,minimal
10ef3caa0c5a277e,effectbench_omega/witness_bundles/main_mc_postfix_all_local/10ef3caa0c5a277e.json,minimal
2dc196fd6807b19d,effectbench_omega/witness_bundles/main_mc_postfix_all_local/2dc196fd6807b19d.json,minimal
bae657a3e6c9d1b5,effectbench_omega/witness_bundles/main_mc_postfix_all_local/bae657a3e6c9d1b5.json,minimal
97c32962a71516d5,effectbench_omega/witness_bundles/main_mc_postfix_all_local/97c32962a71516d5.json,minimal
c3ee92dd5fc9629e,effectbench_omega/witness_bundles/main_mc_postfix_all_local/c3ee92dd5fc9629e.json,minimal
7991977d0679d67a,effectbench_omega/witness_bundles/main_mc_postfix_all_local/7991977d0679d67a.json,minimal
516da3143ac0e858,effectbench_omega/witness_bundles/main_mc_postfix_all_local/516da3143ac0e858.json,minimal
165bd4020f5b0139,effectbench_omega/witness_bundles/main_mc_postfix_all_local/165bd4020f5b0139.json,minimal
c6a3147d1e873980,effectbench_omega/witness_bundles/main_mc_postfix_all_local/c6a3147d1e873980.json,minimal
02423e89f8841436,effectbench_omega/witness_bundles/main_mc_postfix_all_local/02423e89f8841436.json,minimal
b73f57f1c74c037d,effectbench_omega/witness_bundles/main_mc_postfix_all_local/b73f57f1c74c037d.json,minimal
3c490eda36275268,effectbench_omega/witness_bundles/main_mc_postfix_all_local/3c490eda36275268.json,minimal
69e753e6d0733078,effectbench_omega/witness_bundles/main_mc_postfix_all_local/69e753e6d0733078.json,minimal
d02bba7edfc15380,effectbench_omega/witness_bundles/main_mc_postfix_all_local/d02bba7edfc15380.json,minimal
75787c509aa04d0f,effectbench_omega/witness_bundles/main_mc_postfix_all_local/75787c509aa04d0f.json,minimal
58b95bf842f528c8,effectbench_omega/witness_bundles/main_mc_postfix_all_local/58b95bf842f528c8.json,minimal
b92bdd7a6318fb58,effectbench_omega/witness_bundles/main_mc_postfix_all_local/b92bdd7a6318fb58.json,minimal
f42f710e5148c468,effectbench_omega/witness_bundles/main_mc_postfix_all_local/f42f710e5148c468.json,minimal
42f01956cf6bc893,effectbench_omega/witness_bundles/main_mc_postfix_all_local/42f01956cf6bc893.json,minimal
3096168147a28e80,effectbench_omega/witness_bundles/main_mc_postfix_all_local/3096168147a28e80.json,minimal
9b00b5c70328fb8e,effectbench_omega/witness_bundles/main_mc_postfix_all_local/9b00b5c70328fb8e.json,minimal
ceb3352eb66d5e47,effectbench_omega/witness_bundles/main_mc_postfix_all_local/ceb3352eb66d5e47.json,minimal
c1fde656e3599d28,effectbench_omega/witness_bundles/main_mc_postfix_all_local/c1fde656e3599d28.json,minimal
9d565f1ac5b701ae,effectbench_omega/witness_bundles/main_mc_postfix_all_local/9d565f1ac5b701ae.json,minimal
0cb042c00eb7241e,effectbench_omega/witness_bundles/main_mc_postfix_all_local/0cb042c00eb7241e.json,minimal
dcbed74601fe6f5c,effectbench_omega/witness_bundles/main_mc_postfix_all_local/dcbed74601fe6f5c.json,minimal
e7f9389a14c123ba,effectbench_omega/witness_bundles/main_mc_postfix_all_local/e7f9389a14c123ba.json,minimal
28e2af02f1b596b8,effectbench_omega/witness_bundles/main_mc_postfix_all_local/28e2af02f1b596b8.json,minimal
9a160e9aac6c0b4b,effectbench_omega/witness_bundles/main_mc_postfix_all_local/9a160e9aac6c0b4b.json,minimal
24354fa5db605575,effectbench_omega/witness_bundles/main_mc_postfix_all_local/24354fa5db605575.json,minimal
04384b0e79be423a,effectbench_omega/witness_bundles/main_mc_postfix_all_local/04384b0e79be423a.json,minimal
0f54256630e4f091,effectbench_omega/witness_bundles/main_mc_postfix_all_local/0f54256630e4f091.json,minimal
18d2302afc3be922,effectbench_omega/witness_bundles/main_mc_postfix_all_local/18d2302afc3be922.json,minimal
0d24edda1789ee19,effectbench_omega/witness_bundles/main_mc_postfix_all_local/0d24edda1789ee19.json,minimal
0f0302be3f6801a6,effectbench_omega/witness_bundles/main_mc_postfix_all_local/0f0302be3f6801a6.json,minimal
06d5badc64d35bb6,effectbench_omega/witness_bundles/main_mc_postfix_all_local/06d5badc64d35bb6.json,minimal
e31dad49ed7230cf,effectbench_omega/witness_bundles/main_mc_postfix_all_local/e31dad49ed7230cf.json,minimal
1542b9bcdb269df9,effectbench_omega/witness_bundles/main_mc_postfix_all_local/1542b9bcdb269df9.json,minimal
875b0fe8de47c5c5,effectbench_omega/witness_bundles/main_mc_postfix_all_local/875b0fe8de47c5c5.json,minimal
6d83c335e77de20d,effectbench_omega/witness_bundles/main_mc_postfix_all_local/6d83c335e77de20d.json,minimal
062334f08977df2f,effectbench_omega/witness_bundles/main_mc_postfix_all_local/062334f08977df2f.json,minimal
270f29891133597c,effectbench_omega/witness_bundles/main_mc_postfix_all_local/270f29891133597c.json,minimal
25d6e7d875c95dbb,effectbench_omega/witness_bundles/main_mc_postfix_all_local/25d6e7d875c95dbb.json,minimal
bbe1f6c29bb18cc4,effectbench_omega/witness_bundles/main_mc_postfix_all_local/bbe1f6c29bb18cc4.json,minimal
c9de2aa4fb941f8c,effectbench_omega/witness_bundles/main_mc_postfix_all_local/c9de2aa4fb941f8c.json,minimal
4b9a98bc39c8b5b4,effectbench_omega/witness_bundles/main_mc_postfix_all_local/4b9a98bc39c8b5b4.json,minimal
9a0c9217fc66c823,effectbench_omega/witness_bundles/main_mc_postfix_all_local/9a0c9217fc66c823.json,minimal
439bd99f112573d9,effectbench_omega/witness_bundles/main_mc_postfix_all_local/439bd99f112573d9.json,minimal
f09a12827d8667a6,effectbench_omega/witness_bundles/main_mc_postfix_all_local/f09a12827d8667a6.json,minimal
66c9276df8b81fbb,effectbench_omega/witness_bundles/main_mc_postfix_all_local/66c9276df8b81fbb.json,minimal
95118a1529b2b145,effectbench_omega/witness_bundles/main_mc_postfix_all_local/95118a1529b2b145.json,minimal
96681098e4fc4874,effectbench_omega/witness_bundles/main_mc_postfix_all_local/96681098e4fc4874.json,minimal
3d43efc5e556a539,effectbench_omega/witness_bundles/main_mc_postfix_all_local/3d43efc5e556a539.json,minimal
4a02ed61431925b9,effectbench_omega/witness_bundles/main_mc_postfix_all_local/4a02ed61431925b9.json,minimal
8874ff7736863e08,effectbench_omega/witness_bundles/main_mc_postfix_all_local/8874ff7736863e08.json,minimal
983be0bf21272840,effectbench_omega/witness_bundles/main_mc_postfix_all_local/983be0bf21272840.json,minimal
e11d08e72ce15d6d,effectbench_omega/witness_bundles/main_mc_postfix_all_local/e11d08e72ce15d6d.json,minimal
485d1f4eda14f057,effectbench_omega/witness_bundles/main_mc_postfix_all_local/485d1f4eda14f057.json,minimal
899d8d3c8b1d32ea,effectbench_omega/witness_bundles/main_mc_postfix_all_local/899d8d3c8b1d32ea.json,minimal
d6d9d75bb4fec85b,effectbench_omega/witness_bundles/main_mc_postfix_all_local/d6d9d75bb4fec85b.json,minimal
10ef3caa0c5a277e,effectbench_omega/witness_bundles/main_mc_postfix_all_local/10ef3caa0c5a277e.json,minimal
2dc196fd6807b19d,effectbench_omega/witness_bundles/main_mc_postfix_all_local/2dc196fd6807b19d.json,minimal
bae657a3e6c9d1b5,effectbench_omega/witness_bundles/main_mc_postfix_all_local/bae657a3e6c9d1b5.json,minimal
97c32962a71516d5,effectbench_omega/witness_bundles/main_mc_postfix_all_local/97c32962a71516d5.json,minimal
c3ee92dd5fc9629e,effectbench_omega/witness_bundles/main_mc_postfix_all_local/c3ee92dd5fc9629e.json,minimal
7991977d0679d67a,effectbench_omega/witness_bundles/main_mc_postfix_all_local/7991977d0679d67a.json,minimal
516da3143ac0e858,effectbench_omega/witness_bundles/main_mc_postfix_all_local/516da3143ac0e858.json,minimal
165bd4020f5b0139,effectbench_omega/witness_bundles/main_mc_postfix_all_local/165bd4020f5b0139.json,minimal
c6a3147d1e873980,effectbench_omega/witness_bundles/main_mc_postfix_all_local/c6a3147d1e873980.json,minimal
02423e89f8841436,effectbench_omega/witness_bundles/main_mc_postfix_all_local/02423e89f8841436.json,minimal
b73f57f1c74c037d,effectbench_omega/witness_bundles/main_mc_postfix_all_local/b73f57f1c74c037d.json,minimal
3c490eda36275268,effectbench_omega/witness_bundles/main_mc_postfix_all_local/3c490eda36275268.json,minimal
69e753e6d0733078,effectbench_omega/witness_bundles/main_mc_postfix_all_local/69e753e6d0733078.json,minimal
d02bba7edfc15380,effectbench_omega/witness_bundles/main_mc_postfix_all_local/d02bba7edfc15380.json,minimal
75787c509aa04d0f,effectbench_omega/witness_bundles/main_mc_postfix_all_local/75787c509aa04d0f.json,minimal
58b95bf842f528c8,effectbench_omega/witness_bundles/main_mc_postfix_all_local/58b95bf842f528c8.json,minimal
b92bdd7a6318fb58,effectbench_omega/witness_bundles/main_mc_postfix_all_local/b92bdd7a6318fb58.json,minimal
f42f710e5148c468,effectbench_omega/witness_bundles/main_mc_postfix_all_local/f42f710e5148c468.json,minimal
42f01956cf6bc893,effectbench_omega/witness_bundles/main_mc_postfix_all_local/42f01956cf6bc893.json,minimal
3096168147a28e80,effectbench_omega/witness_bundles/main_mc_postfix_all_local/3096168147a28e80.json,minimal
9b00b5c70328fb8e,effectbench_omega/witness_bundles/main_mc_postfix_all_local/9b00b5c70328fb8e.json,minimal
ceb3352eb66d5e47,effectbench_omega/witness_bundles/main_mc_postfix_all_local/ceb3352eb66d5e47.json,minimal
c1fde656e3599d28,effectbench_omega/witness_bundles/main_mc_postfix_all_local/c1fde656e3599d28.json,minimal
9d565f1ac5b701ae,effectbench_omega/witness_bundles/main_mc_postfix_all_local/9d565f1ac5b701ae.json,minimal
